Country;Category 1;Category 2;Product;Year;Outcome;;;;;;;;;;;;;;;;;;"Fuente: Declaraciones de Ingreso (DIN); importaciones a titulo definitivo ajustadas con sus documentos modificatorios. Servicio Nacional de Aduanas"
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;5909,81;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2017;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;1331329,20;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Nawozy;2017;1007,40;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2017;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2017;211447,76;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Leki;2017;37425,56;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2017;320025,38;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;2884,94;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2017;79,43;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;6446,08;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;132321,61;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;27743,97;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Opony;2017;54675,13;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;4415,24;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telefony komórkowe;2017;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Komputery i ich części;2017;20802,98;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telewizory;2017;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Konsole do gier wideo;2017;0,00;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2017;460770,88;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2017;360316,40;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2018;614,57;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;830934,63;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;4647773,42;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2018;65892,86;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;2470,96;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;48308,59;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2018;3153,22;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2018;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;2208293,27;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Nawozy;2018;70131,09;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2018;261,30;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2018;374230,13;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Leki;2018;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2018;540968,47;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;5567,07;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2018;293,35;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;10803,39;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;89964,21;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;31233,62;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Opony;2018;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2018;7940,03;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telefony komórkowe;2018;249,48;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Komputery i ich części;2018;3813,55;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telewizory;2018;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Konsole do gier wideo;2018;0,00;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2018;498284,61;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2018;166917,88;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2019;1571037,90;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2019;2856191,12;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;2878229,13;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2019;23810,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;3068,61;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;3763,35;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2019;133,65;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2019;276,64;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;3576459,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Nawozy;2019;504863,78;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2019;458,03;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2019;736963,91;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Leki;2019;3038,30;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2019;432850,94;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2019;5618,84;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2019;2404,24;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;5467,21;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;38875,14;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;43920,75;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Opony;2019;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2019;4245,45;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telefony komórkowe;2019;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Komputery i ich części;2019;2490,76;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telewizory;2019;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Konsole do gier wideo;2019;0,00;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2019;476268,23;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2019;802601,98;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2020;559451,07;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2020;11326125,90;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;4262103,46;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2020;3001,86;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;6229,19;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2020;5729,96;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2020;3167,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2020;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;3332836,69;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Nawozy;2020;1556101,42;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2020;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2020;93306,76;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Leki;2020;50499,46;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2020;211843,79;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2020;178660,07;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2020;58927,96;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;11601,99;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;79230,05;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;51981,69;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Opony;2020;1084,16;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2020;4136,41;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telefony komórkowe;2020;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Komputery i ich części;2020;21119,58;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telewizory;2020;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Konsole do gier wideo;2020;0,00;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2020;636786,66;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2020;326579,12;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2021;950881,13;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2021;11119186,10;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;13599518,56;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2021;6758,86;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;52637,40;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;11199,46;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2021;1974,15;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2021;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;7290542,61;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Nawozy;2021;1571181,42;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2021;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2021;688900,85;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Otros productos relevantes;Leki;2021;4314,88;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2021;394097,77;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;30543,38;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2021;96379,84;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;4392,84;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;74682,90;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;142221,55;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Opony;2021;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2021;4190,61;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telefony komórkowe;2021;0,00;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Komputery i ich części;2021;60260,84;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Telewizory;2021;158,37;;;;;;;;;;;;;;;;;;
Litwa;No Combustibles;Tecnología;Konsole do gier wideo;2021;1807,17;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2021;1144971,49;;;;;;;;;;;;;;;;;;
Litwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2021;573864,68;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;978,18;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;467,36;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;13149,93;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;1261773,47;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Nawozy;2017;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2017;86,10;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2017;1669598,17;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Leki;2017;12631,04;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2017;1825024,20;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;474799,99;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2017;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;403222,77;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;5192,88;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;1060,56;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2017;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2017;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;28027,27;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Tecnología;Komputery i ich części;2017;29886,43;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;190,28;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;15580,65;;;;;;;;;;;;;;;;;;
Łotwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2017;1406868,81;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2018;7144,79;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;114338,49;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;18253,23;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2018;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;1857196,66;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Nawozy;2018;2210,49;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2018;1221,89;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2018;2448347,06;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Leki;2018;84077,26;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2018;117646,67;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;3182,02;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2018;3167,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;640332,65;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;7154,62;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2018;128894,87;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2018;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2018;10702,15;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;0,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Tecnología;Komputery i ich części;2018;30766,75;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;711,64;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;6148,23;;;;;;;;;;;;;;;;;;
Łotwa;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2018;1706010,42;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2019;2022,74;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;5238,91;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;33980,22;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2019;399,48;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;1521078,00;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Nawozy;2019;300,81;;;;;;;;;;;;;;;;;;
Łotwa;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2019;510,11;;;;;;;;;;;;;;;;;;
